accX,accY,accZ,label
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.2,9.700000000000001,caindo
0.0,0.2,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.2,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
0.0,0.1,9.700000000000001,caindo
-1.1,5.6000000000000005,6.0,caindo
-0.9,5.6000000000000005,6.1000000000000005,caindo
-0.9,5.300000000000001,5.9,caindo
-0.8,5.4,5.7,caindo
-0.6000000000000001,5.6000000000000005,5.800000000000001,caindo
-0.7000000000000001,5.4,6.5,caindo
-0.8,5.2,7.0,caindo
-0.8,5.300000000000001,7.6000000000000005,caindo
-1.0,5.1000000000000005,7.800000000000001,caindo
-1.3,4.800000000000001,7.800000000000001,caindo
-1.5,4.800000000000001,8.0,caindo
-1.6,5.0,8.200000000000001,caindo
-1.8,4.7,8.700000000000001,caindo
-1.8,4.7,8.700000000000001,caindo
-1.6,4.7,8.3,caindo
-1.1,5.0,8.200000000000001,caindo
-1.5,4.800000000000001,7.300000000000001,caindo
-1.5,4.800000000000001,7.300000000000001,caindo
-1.9000000000000001,4.0,8.0,caindo
-1.6,4.3,8.0,caindo
-1.3,4.800000000000001,8.0,caindo
-0.4,4.7,7.2,caindo
-1.1,4.9,8.0,caindo
-1.2000000000000002,5.300000000000001,8.700000000000001,caindo
-1.5,5.1000000000000005,8.0,caindo
-1.9000000000000001,4.3,6.7,caindo
-2.2,3.6,5.6000000000000005,caindo
-2.2,3.1,4.5,caindo
-1.5,3.4000000000000004,3.0,caindo
-0.7000000000000001,4.3,2.4000000000000004,caindo
-1.5,3.7,3.1,caindo
-1.1,4.2,4.4,caindo
0.0,4.800000000000001,7.7,caindo
-1.7000000000000002,2.7,11.0,caindo
-1.0,-1.1,9.9,caindo
-2.0,-1.2000000000000002,9.1,caindo
-2.2,-0.2,9.4,caindo
-2.0,0.5,9.3,caindo
-2.0,0.5,9.3,caindo
-3.0,0.6000000000000001,6.4,caindo
-3.2,0.30000000000000004,5.2,caindo
-2.7,0.4,5.1000000000000005,caindo
-1.9000000000000001,0.9,5.9,caindo
-2.2,0.9,7.7,caindo
-3.4000000000000004,-0.7000000000000001,11.0,caindo
-4.2,-1.8,8.9,caindo
-4.7,-3.0,7.7,caindo
-4.1000000000000005,-2.2,5.0,caindo
-4.1000000000000005,-2.2,5.0,caindo
-3.7,-0.2,9.200000000000001,caindo
-2.4000000000000004,-1.7000000000000002,11.8,caindo
-1.8,-3.0,12.200000000000001,caindo
-2.3000000000000003,-3.2,11.200000000000001,caindo
-1.8,-3.4000000000000004,9.8,caindo
-0.2,-1.0,10.4,caindo
-0.2,-1.0,10.4,caindo
0.1,0.8,11.5,caindo
1.3,-1.1,12.700000000000001,caindo
1.6,-2.4000000000000004,12.600000000000001,caindo
1.1,-2.3000000000000003,11.700000000000001,caindo
-0.4,-1.4000000000000001,13.0,caindo
1.3,-1.0,7.4,caindo
0.9,-1.6,12.8,caindo
0.9,-1.6,12.8,caindo
2.0,-2.3000000000000003,14.100000000000001,caindo
0.30000000000000004,-1.6,12.200000000000001,caindo
-0.4,-0.9,9.5,caindo
1.8,-2.9000000000000004,8.5,caindo
1.8,-2.9000000000000004,8.5,caindo
3.9000000000000004,-2.8000000000000003,15.8,caindo
3.2,-1.7000000000000002,19.1,caindo
3.4000000000000004,-2.2,17.0,caindo
3.9000000000000004,-2.1,10.0,caindo
5.2,-1.4000000000000001,3.5,caindo
9.0,-2.0,5.6000000000000005,caindo
8.6,-3.9000000000000004,12.9,caindo
10.700000000000001,-2.3000000000000003,12.200000000000001,caindo
10.700000000000001,-2.3000000000000003,12.200000000000001,caindo
-0.7000000000000001,-8.4,14.700000000000001,caindo
2.7,-7.2,10.9,caindo
1.6,-7.5,12.600000000000001,caindo
-1.4000000000000001,-9.700000000000001,16.8,caindo
-4.0,-16.1,20.5,caindo
3.3000000000000003,-17.6,7.4,caindo
3.3000000000000003,-17.6,7.4,caindo
5.800000000000001,-8.200000000000001,-13.200000000000001,caindo
8.8,-6.2,-14.200000000000001,caindo
12.600000000000001,-4.9,-12.0,caindo
12.600000000000001,-4.9,-12.0,caindo
12.3,-0.7000000000000001,-15.600000000000001,caindo
17.900000000000002,3.8000000000000003,-13.600000000000001,caindo
21.5,6.2,-11.100000000000001,caindo
20.6,3.0,-7.9,caindo
14.200000000000001,-4.6000000000000005,-4.2,caindo
8.3,-9.5,-1.9000000000000001,caindo
6.5,-10.3,-0.1,caindo
8.0,-8.4,1.9000000000000001,caindo
10.3,-6.300000000000001,4.1000000000000005,caindo
7.5,-5.5,4.0,caindo
7.5,-5.5,4.0,caindo
2.6,-7.4,4.7,caindo
-0.5,-8.1,4.800000000000001,caindo
-3.5,-9.0,5.5,caindo
-5.5,-9.700000000000001,6.800000000000001,caindo
-6.7,-10.4,7.9,caindo
-4.0,-8.3,10.5,caindo
-4.0,-8.3,10.5,caindo
1.0,-3.9000000000000004,5.4,caindo
3.0,-3.2,2.6,caindo
2.3000000000000003,-4.9,4.5,caindo
1.8,-7.1000000000000005,6.5,caindo
6.2,-2.6,7.4,caindo
8.9,-1.0,6.4,caindo
8.9,-1.0,6.4,caindo
13.100000000000001,-0.5,0.7000000000000001,caindo
15.3,2.5,-2.7,caindo
16.400000000000002,5.2,-9.0,caindo
13.600000000000001,1.4000000000000001,-9.9,caindo
13.600000000000001,-3.8000000000000003,0.0,caindo
13.600000000000001,-3.8000000000000003,0.0,caindo
3.2,-7.2,8.1,caindo
-4.800000000000001,-9.0,6.4,caindo
-7.5,-7.2,3.8000000000000003,caindo
-7.7,-8.0,0.2,caindo
-5.800000000000001,-9.0,-1.3,caindo
-1.2000000000000002,-7.6000000000000005,3.8000000000000003,caindo
0.4,-8.200000000000001,9.5,caindo
0.8,-7.1000000000000005,12.100000000000001,caindo
0.8,-7.1000000000000005,12.100000000000001,caindo
1.2000000000000002,-4.7,6.9,caindo
6.9,-2.1,11.200000000000001,caindo
11.4,0.2,12.200000000000001,caindo
13.100000000000001,1.6,10.600000000000001,caindo
15.9,0.7000000000000001,7.300000000000001,caindo
14.9,2.5,1.8,caindo
14.9,2.5,1.8,caindo
7.800000000000001,0.5,-0.7000000000000001,caindo
3.5,-2.8000000000000003,-0.4,caindo
3.5,-2.8000000000000003,-0.4,caindo
-0.2,-7.1000000000000005,2.7,caindo
-4.9,-11.3,9.0,caindo
-5.800000000000001,-10.9,13.200000000000001,caindo
-3.0,-9.0,14.100000000000001,caindo
0.4,-4.9,12.9,caindo
5.6000000000000005,-1.8,11.8,caindo
8.3,-3.1,12.4,caindo
8.5,-4.4,11.9,caindo
8.4,1.0,4.5,caindo
6.800000000000001,2.1,4.0,caindo
5.300000000000001,0.8,4.1000000000000005,caindo
5.300000000000001,0.8,4.1000000000000005,caindo
3.8000000000000003,-2.3000000000000003,5.1000000000000005,caindo
4.2,-3.0,7.1000000000000005,caindo
3.3000000000000003,-2.9000000000000004,10.100000000000001,caindo
2.6,-3.3000000000000003,11.600000000000001,caindo
0.9,-2.7,10.100000000000001,caindo
0.9,-2.9000000000000004,7.0,caindo
0.9,-2.9000000000000004,7.0,caindo
0.7000000000000001,-2.8000000000000003,5.7,caindo
2.0,-2.7,6.7,caindo
2.5,-2.4000000000000004,9.700000000000001,caindo
2.6,-2.3000000000000003,15.0,caindo
4.800000000000001,-2.6,16.3,caindo
6.5,-0.8,8.3,caindo
6.5,-0.8,8.3,caindo
5.9,1.1,9.0,caindo
6.0,1.3,11.200000000000001,caindo
7.300000000000001,3.5,13.200000000000001,caindo
7.300000000000001,3.5,13.200000000000001,caindo
-1.0,2.8000000000000003,9.700000000000001,caindo
-1.0,2.8000000000000003,9.700000000000001,caindo
1.3,-1.5,-1.4000000000000001,caindo
-3.9000000000000004,-5.300000000000001,0.8,caindo
-10.3,-10.4,4.0,caindo
-14.5,-11.9,5.6000000000000005,caindo
-13.5,-18.0,-13.700000000000001,caindo
-8.5,-22.0,-6.300000000000001,caindo
-2.1,-13.200000000000001,16.900000000000002,caindo
20.5,1.4000000000000001,13.3,caindo
23.8,8.3,9.5,caindo
18.5,8.0,8.1,caindo
11.0,2.5,18.3,caindo
10.8,-0.6000000000000001,23.0,caindo
13.8,1.6,11.9,caindo
15.100000000000001,1.5,4.1000000000000005,caindo
11.100000000000001,-1.9000000000000001,5.5,caindo
8.9,-4.9,7.2,caindo
2.1,-11.9,8.700000000000001,caindo
-5.0,-18.0,8.6,caindo
-5.0,-18.0,8.6,caindo
-11.4,-12.9,-1.3,caindo
-14.4,-6.300000000000001,-8.4,caindo
-14.8,-5.2,-6.800000000000001,caindo
-13.9,-8.0,-2.5,caindo
-13.700000000000001,-11.5,3.6,caindo
-10.3,-13.700000000000001,11.9,caindo
-3.0,-9.700000000000001,20.1,caindo
9.4,0.4,22.6,caindo
20.900000000000002,15.5,12.0,caindo
20.900000000000002,15.5,12.0,caindo
8.6,4.6000000000000005,13.8,caindo
4.4,-1.2000000000000002,9.0,caindo
0.2,-5.1000000000000005,5.800000000000001,caindo
-3.8000000000000003,-7.1000000000000005,5.5,caindo
-7.800000000000001,-7.5,5.9,caindo
-8.4,-6.800000000000001,5.4,caindo
-6.800000000000001,-4.4,6.0,caindo
-0.4,5.6000000000000005,15.9,caindo
6.0,5.9,15.5,caindo
8.0,7.0,8.6,caindo
7.7,4.0,10.700000000000001,caindo
6.7,1.3,11.100000000000001,caindo
3.5,0.6000000000000001,11.100000000000001,caindo
2.0,0.30000000000000004,10.4,caindo
2.0,0.30000000000000004,10.4,caindo
-3.5,-1.2000000000000002,10.3,caindo
-2.4000000000000004,-2.2,10.700000000000001,caindo
-1.6,-2.0,8.9,caindo
-0.9,0.1,8.4,caindo
-0.9,0.1,8.4,caindo
-0.7000000000000001,0.30000000000000004,9.4,caindo
-0.7000000000000001,0.30000000000000004,9.4,caindo
0.5,0.8,8.5,caindo
0.9,1.2000000000000002,9.1,caindo
0.8,1.4000000000000001,10.100000000000001,caindo
0.6000000000000001,1.7000000000000002,10.600000000000001,caindo
0.30000000000000004,1.7000000000000002,10.700000000000001,caindo
-0.1,0.9,10.3,caindo
-0.1,0.9,10.3,caindo
0.1,0.2,10.100000000000001,caindo
0.0,0.0,10.0,caindo
-0.1,0.1,10.200000000000001,caindo
-0.30000000000000004,0.2,10.5,caindo
-0.30000000000000004,0.30000000000000004,10.9,caindo
-0.2,0.0,9.700000000000001,caindo
-0.2,0.0,9.700000000000001,caindo
0.5,-0.4,8.9,caindo
0.4,-0.4,9.200000000000001,caindo
-0.2,-0.30000000000000004,9.9,caindo
-0.2,-0.30000000000000004,9.9,caindo
-0.1,0.0,9.600000000000001,caindo
-0.4,0.4,9.5,caindo
-0.2,0.2,9.8,caindo
0.2,0.0,9.700000000000001,caindo
0.4,0.0,9.4,caindo
0.2,0.2,9.1,caindo
-0.1,0.4,9.1,caindo
0.1,0.2,8.9,caindo
0.2,0.1,9.0,caindo
-0.7000000000000001,0.1,9.8,caindo
-0.7000000000000001,0.1,9.8,caindo
-0.30000000000000004,0.1,9.3,caindo
-0.4,0.1,9.3,caindo
-0.4,0.1,9.4,caindo
-0.4,0.1,9.5,caindo
-0.6000000000000001,0.30000000000000004,9.5,caindo
-0.5,-0.2,8.9,caindo
-0.5,-0.2,8.9,caindo
-0.9,-0.8,8.8,caindo
-0.8,-0.9,8.6,caindo
-0.5,-1.4000000000000001,8.0,caindo
-0.5,-2.1,7.800000000000001,caindo
-0.7000000000000001,-2.8000000000000003,8.6,caindo
-2.2,-1.7000000000000002,9.0,caindo
-2.2,-1.7000000000000002,9.0,caindo
5.300000000000001,4.5,13.0,caindo
8.5,14.9,26.6,caindo
-5.5,5.5,4.800000000000001,caindo
-2.6,-5.300000000000001,7.9,caindo
-1.8,-0.30000000000000004,9.9,caindo
-1.8,-0.30000000000000004,9.9,caindo
-0.30000000000000004,1.2000000000000002,10.200000000000001,caindo
-1.6,-0.1,9.5,caindo
-0.9,0.30000000000000004,9.600000000000001,caindo
-0.6000000000000001,0.6000000000000001,9.8,caindo
-0.8,0.4,9.9,caindo
-1.0,0.0,9.700000000000001,caindo
-1.0,0.30000000000000004,9.8,caindo
-1.0,0.2,9.3,caindo
-1.0,0.2,9.3,caindo
-1.2000000000000002,0.0,9.5,caindo
-1.0,0.4,9.600000000000001,caindo
-1.0,0.30000000000000004,9.600000000000001,caindo
-0.5,0.5,9.5,caindo
-0.4,0.7000000000000001,9.8,caindo
-0.9,0.1,9.600000000000001,caindo
-0.9,0.1,9.600000000000001,caindo
-0.6000000000000001,0.7000000000000001,9.700000000000001,caindo
-0.7000000000000001,0.8,9.9,caindo
-0.7000000000000001,0.8,9.9,caindo
-0.5,0.4,9.700000000000001,caindo
-0.8,0.30000000000000004,9.8,caindo
-0.6000000000000001,0.4,9.600000000000001,caindo
-0.6000000000000001,0.2,9.600000000000001,caindo
-0.8,0.1,9.700000000000001,caindo
-0.6000000000000001,0.5,9.700000000000001,caindo
-0.5,0.5,9.700000000000001,caindo
-0.7000000000000001,0.4,9.700000000000001,caindo
-0.7000000000000001,0.30000000000000004,9.600000000000001,caindo
-0.7000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.5,0.5,9.600000000000001,caindo
-0.5,0.4,9.8,caindo
-0.5,0.5,9.8,caindo
-0.4,0.5,9.8,caindo
-0.5,0.5,9.700000000000001,caindo
-0.5,0.5,9.700000000000001,caindo
-0.4,0.4,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.5,0.4,9.8,caindo
-0.5,0.30000000000000004,9.8,caindo
-0.5,0.30000000000000004,9.8,caindo
-0.4,0.30000000000000004,9.700000000000001,caindo
-0.4,0.30000000000000004,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.5,0.5,9.600000000000001,caindo
-0.5,0.30000000000000004,9.600000000000001,caindo
-0.5,0.30000000000000004,9.700000000000001,caindo
-0.5,0.30000000000000004,9.700000000000001,caindo
-0.4,0.4,9.600000000000001,caindo
-0.30000000000000004,0.4,9.600000000000001,caindo
-0.4,0.30000000000000004,9.700000000000001,caindo
-0.4,0.30000000000000004,9.8,caindo
-0.4,0.4,9.9,caindo
-0.4,0.30000000000000004,10.0,caindo
-0.4,0.4,9.9,caindo
-0.30000000000000004,0.5,10.100000000000001,caindo
-0.30000000000000004,0.5,10.100000000000001,caindo
-0.4,0.7000000000000001,9.4,caindo
-0.7000000000000001,0.2,9.4,caindo
-0.5,0.5,9.5,caindo
-0.5,0.8,9.4,caindo
-0.7000000000000001,0.6000000000000001,9.4,caindo
-0.4,0.1,8.6,caindo
-0.4,0.1,8.6,caindo
-0.30000000000000004,0.6000000000000001,9.600000000000001,caindo
-0.30000000000000004,0.6000000000000001,9.600000000000001,caindo
-0.7000000000000001,0.2,9.700000000000001,caindo
-0.7000000000000001,0.2,9.700000000000001,caindo
-0.9,0.4,9.600000000000001,caindo
-0.7000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.7000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.6000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.7000000000000001,0.4,9.700000000000001,caindo
-0.7000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.8,0.2,9.600000000000001,caindo
-0.6000000000000001,0.2,9.700000000000001,caindo
-0.4,0.4,9.8,caindo
-0.5,0.2,9.700000000000001,caindo
-0.6000000000000001,0.1,9.600000000000001,caindo
-0.6000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.7000000000000001,0.4,9.8,caindo
-0.7000000000000001,0.4,9.8,caindo
-0.5,0.30000000000000004,9.700000000000001,caindo
-0.6000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.6000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.6000000000000001,0.4,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.4,0.5,9.700000000000001,caindo
-0.4,0.5,9.700000000000001,caindo
-0.5,0.4,9.700000000000001,caindo
-0.7000000000000001,0.30000000000000004,9.700000000000001,caindo
-0.7000000000000001,0.30000000000000004,9.700000000000001,caindo
